browser,duration,endTime,feedback,isi,judgment,startTime,subjectID,type,velocityFraction
Chrome,1050,null,null,967,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,red,1.1
Chrome,1050,null,null,1031,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,red,1.3
Chrome,1050,null,null,1012,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,odd,0.5
Chrome,1050,null,null,1016,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.9
Chrome,1050,null,null,965,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.6
Chrome,1050,null,null,950,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,odd,0.8
Chrome,1050,null,null,1017,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,1.1
Chrome,1050,null,null,963,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,red,1.2
Chrome,1050,null,null,1036,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,odd,0.7
Chrome,1050,null,null,1034,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,red,1
Chrome,1050,null,null,968,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,odd,1.3
Chrome,1050,null,null,994,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,red,0.5
Chrome,1050,null,null,1000,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,red,0.7
Chrome,1050,null,null,965,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,red,0.5
Chrome,1050,null,null,968,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,red,0.6
Chrome,1050,null,null,997,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,odd,1.2
Chrome,1050,null,null,1044,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,odd,0.8
Chrome,1050,null,null,1007,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,odd,1
Chrome,1050,null,null,957,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,1.1
Chrome,1050,null,null,951,76,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,1.3
Chrome,1050,2019-07-20T21:23:41.270Z,null,963,83,2019-07-20T21:12:51.308Z,ACDX50KGPE97I,spikey,0.9
Chrome,1050,null,null,1010,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,odd,1.1
Chrome,1050,null,null,966,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,red,1.3
Chrome,1050,null,null,1025,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.7
Chrome,1050,null,null,1013,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.9
Chrome,1050,null,null,1045,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,odd,1.2
Chrome,1050,null,null,973,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.8
Chrome,1050,null,null,1033,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,red,0.6
Chrome,1050,null,null,1024,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,odd,1
Chrome,1050,null,null,1004,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,red,0.5
Chrome,1050,null,null,1035,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,odd,1.2
Chrome,1050,null,null,1018,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,red,1.3
Chrome,1050,null,null,1037,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,odd,1.1
Chrome,1050,null,null,964,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,red,0.9
Chrome,1050,null,null,1022,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,1
Chrome,1050,null,null,987,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.8
Chrome,1050,null,null,977,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,red,0.5
Chrome,1050,null,null,997,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.6
Chrome,1050,null,null,978,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,odd,0.7
Chrome,1050,null,null,1036,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.6
Chrome,1050,null,null,1012,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,odd,0.7
Chrome,1050,null,null,1014,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,odd,1.1
Chrome,1050,null,null,1047,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,odd,0.9
Chrome,1050,null,null,957,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,red,0.8
Chrome,1050,null,null,1018,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,red,1
Chrome,1050,null,null,979,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,1.2
Chrome,1050,null,null,991,83,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,spikey,0.5
Chrome,1050,2019-07-20T20:12:42.660Z,null,996,76,2019-07-20T20:00:45.694Z,AFQ9W6WA8O9EH,red,1.3
Chrome,1050,null,null,982,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.8
Chrome,1050,null,null,1041,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,red,1.2
Chrome,1050,null,null,1032,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,1
Chrome,1050,null,null,1046,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,odd,0.7
Chrome,1050,null,null,1006,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,odd,0.5
Chrome,1050,null,null,1044,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,red,1.3
Chrome,1050,null,null,1017,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.9
Chrome,1050,null,null,982,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,red,0.6
Chrome,1050,null,null,974,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,odd,1.1
Chrome,1050,null,null,1018,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.8
Chrome,1050,null,Interesting an d novel for mturk,985,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,odd,0.5
Chrome,1050,null,null,1013,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,red,0.9
Chrome,1050,null,null,1011,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,red,0.6
Chrome,1050,null,null,997,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,odd,1.1
Chrome,1050,null,null,1034,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,1.2
Chrome,1050,null,null,990,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,red,1
Chrome,1050,null,null,1029,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,odd,0.7
Chrome,1050,null,null,1027,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,1.3
Chrome,1050,null,null,981,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,red,0.9
Chrome,1050,null,null,959,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,1.2
Chrome,1050,null,null,964,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,odd,0.8
Chrome,1050,null,null,1011,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,red,0.6
Chrome,1050,null,null,994,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,odd,1.1
Chrome,1050,null,null,1002,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.5
Chrome,1050,null,null,1046,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,odd,1.3
Chrome,1050,null,null,1033,83,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,spikey,0.7
Chrome,1050,2019-07-20T20:16:58.717Z,null,1032,76,2019-07-20T20:05:53.518Z,AKJ22H1NTVIQX,red,1
Chrome,1050,null,null,991,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.7
Chrome,1050,null,null,965,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,red,0.5
Chrome,1050,null,null,983,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,red,1
Chrome,1050,null,null,999,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,red,1.3
Chrome,1050,null,null,974,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,odd,0.8
Chrome,1050,null,null,973,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,1.2
Chrome,1050,null,null,1043,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.9
Chrome,1050,null,null,1031,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,odd,1.1
Chrome,1050,null,null,954,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,odd,0.6
Chrome,1050,null,null,1019,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,odd,1.2
Chrome,1050,null,no it is nice to play,955,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,red,1.1
Chrome,1050,null,null,1013,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,1
Chrome,1050,null,null,994,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,odd,1.3
Chrome,1050,null,null,1005,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.7
Chrome,1050,null,null,993,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,odd,0.9
Chrome,1050,null,null,1042,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,red,0.8
Chrome,1050,null,null,951,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.5
Chrome,1050,null,null,1029,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,red,0.6
Chrome,1050,null,null,958,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,1.2
Chrome,1050,null,null,967,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,1.3
Chrome,1050,null,null,989,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,red,0.5
Chrome,1050,null,null,1025,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,odd,1
Chrome,1050,null,null,981,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,odd,0.6
Chrome,1050,null,null,954,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,spikey,0.7
Chrome,1050,null,null,1045,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,odd,0.9
Chrome,1050,null,null,1006,83,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,red,1.1
Chrome,1050,2019-07-20T20:06:00.679Z,null,967,76,2019-07-20T19:52:46.341Z,ANYX5000YGSK3,red,0.8
Chrome,1050,null,null,954,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.6
Chrome,1050,null,null,955,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,1.3
Chrome,1050,null,null,967,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,odd,1.1
Chrome,1050,null,null,960,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,red,0.9
Chrome,1050,null,null,1021,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.7
Chrome,1050,null,null,1010,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,odd,0.8
Chrome,1050,null,null,1026,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,odd,1
Chrome,1050,null,null,979,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,red,0.5
Chrome,1050,null,null,1009,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,red,1.2
Chrome,1050,null,null,996,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,1.2
Chrome,1050,null,null,960,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,odd,0.9
Chrome,1050,null,null,1019,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.7
Chrome,1050,null,null,959,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,red,1.3
Chrome,1050,null,null,970,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,red,1.1
Chrome,1050,null,null,1033,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,red,1
Chrome,1050,null,null,958,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.8
Chrome,1050,null,null,1046,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,odd,0.6
Chrome,1050,null,null,1037,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,odd,0.5
Chrome,1050,null,null,984,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,odd,0.5
Chrome,1050,null,null,1010,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,1.2
Chrome,1050,null,null,1007,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,1.1
Chrome,1050,null,null,993,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,red,0.7
Chrome,1050,null,null,1007,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,odd,1
Chrome,1050,null,null,990,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,spikey,0.6
Chrome,1050,null,null,980,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,odd,1.3
Chrome,1050,null,null,967,83,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,red,0.9
Chrome,1050,2019-07-20T20:02:12.085Z,null,963,76,2019-07-20T19:52:15.299Z,AQA46IS6AUNA8,red,0.8
Chrome,1050,null,null,1018,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,odd,0.9
Chrome,1050,null,null,1025,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,red,0.6
Chrome,1050,null,null,1006,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,red,1.1
Chrome,1050,null,null,1010,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,red,1.3
Chrome,1050,null,null,1013,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,odd,0.8
Chrome,1050,null,null,1024,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,odd,1
Chrome,1050,null,null,1028,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.7
Chrome,1050,null,null,962,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.5
Chrome,1050,null,null,1018,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,1.2
Chrome,1050,null,null,1000,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,red,1.1
Chrome,1050,null,null,953,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,odd,0.9
Chrome,1050,null,null,1044,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,odd,0.8
Chrome,1050,null,null,1010,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.7
Chrome,1050,null,null,976,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,odd,1.3
Chrome,1050,null,null,996,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.5
Chrome,1050,null,null,956,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,1
Chrome,1050,null,null,1024,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,red,1.2
Chrome,1050,null,null,993,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,red,0.6
Chrome,1050,null,null,1002,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,odd,0.7
Chrome,1050,null,null,1021,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,0.9
Chrome,1050,null,null,974,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,odd,0.5
Chrome,1050,null,null,980,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,red,1.1
Chrome,1050,null,null,1010,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,1.3
Chrome,1050,null,null,1033,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,odd,0.6
Chrome,1050,null,null,1002,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,spikey,1
Chrome,1050,null,null,982,76,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,red,1.2
Chrome,1050,2019-07-19T22:27:06.568Z,null,1016,83,2019-07-19T22:15:27.165Z,AT6OT5K5Z4V0J,red,0.8
Chrome,1050,null,null,1032,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,1.2
Chrome,1050,null,null,1005,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,odd,0.7
Chrome,1050,null,null,1019,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,odd,0.5
Chrome,1050,null,null,1038,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,odd,0.9
Chrome,1050,null,null,1037,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.8
Chrome,1050,null,null,986,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,red,1.3
Chrome,1050,null,null,1001,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,red,0.6
Chrome,1050,null,null,994,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,red,1.1
Chrome,1050,null,null,1003,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,1
Chrome,1050,null,null,993,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,odd,0.8
Chrome,1050,null,null,994,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,red,1.2
Chrome,1050,null,null,992,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,red,1
Chrome,1050,null,null,1014,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,red,1.3
Chrome,1050,null,null,983,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.6
Chrome,1050,null,null,951,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,odd,0.5
Chrome,1050,null,null,1009,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,odd,0.9
Chrome,1050,null,null,966,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,1.1
Chrome,1050,null,null,1032,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.7
Chrome,1050,null,null,977,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,odd,1.2
Chrome,1050,null,null,980,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.6
Chrome,1050,null,null,991,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,1.1
Chrome,1050,null,null,972,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,odd,1
Chrome,1050,null,null,985,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,red,0.9
Chrome,1050,null,null,995,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,spikey,0.8
Chrome,1050,null,null,1034,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,red,0.5
Chrome,1050,null,null,1025,83,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,odd,0.7
Chrome,1050,2019-07-19T22:20:09.446Z,null,975,76,2019-07-19T22:09:50.843Z,ATP43ZVI1RP0C,red,1.3
Chrome,1050,null,null,969,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,odd,0.5
Chrome,1050,null,null,1001,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,odd,0.7
Chrome,1050,null,null,1009,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,red,1.2
Chrome,1050,null,null,1015,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,odd,0.8
Chrome,1050,null,null,951,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.1
Chrome,1050,null,null,999,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,red,0.6
Chrome,1050,null,null,1041,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,red,1.3
Chrome,1050,null,There were no problems. Thank you!,984,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1
Chrome,1050,null,,968,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,0.9
Chrome,1050,null,,1001,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,red,0.9
Chrome,1050,null,,972,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,red,0.5
Chrome,1050,null,,966,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,odd,0.8
Chrome,1050,null,,1048,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,odd,0.6
Chrome,1050,null,,1044,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,odd,1
Chrome,1050,null,,1043,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.3
Chrome,1050,null,,1031,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.2
Chrome,1050,null,,988,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,red,1.1
Chrome,1050,null,,1009,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,0.7
Chrome,1050,null,,998,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,red,1
Chrome,1050,null,,964,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,odd,0.9
Chrome,1050,null,,975,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,red,0.5
Chrome,1050,null,,991,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,0.6
Chrome,1050,null,,1014,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,odd,0.7
Chrome,1050,null,,1031,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,odd,1.2
Chrome,1050,null,,989,76,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.3
Chrome,1050,null,,1022,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,red,0.8
Chrome,1050,2019-07-20T20:19:08.188Z,,1048,83,2019-07-20T20:08:22.424Z,AXMPSUNKUBEIL,spikey,1.1
